"family.id" "group" "variable" "neg" "actor.id" "partner.id"
"499" 226 2 "FM" 1.04806373844165 "F" "M"
"500" 227 2 "FM" 1.63861149384504 "F" "M"
"501" 228 2 "FM" 1.14611741871382 "F" "M"
"502" 229 2 "FM" 2.06956477257238 "F" "M"
"503" 230 2 "FM" 2.26254048490973 "F" "M"
"504" 231 2 "FM" 0.821635954404613 "F" "M"
"505" 232 2 "FM" 1.19588215861178 "F" "M"
"506" 233 2 "FM" 1.18688118890887 "F" "M"
"507" 234 2 "FM" 1.14485880154828 "F" "M"
"508" 235 2 "FM" 1.55009581161597 "F" "M"
"509" 236 2 "FM" 0.709107849308976 "F" "M"
"510" 237 2 "FM" 1.8034889024257 "F" "M"
"511" 238 2 "FM" 1.14626448528376 "F" "M"
"512" 239 2 "FM" 2.92191005910607 "F" "M"
"513" 240 2 "FM" 2.15698230490177 "F" "M"
"514" 241 2 "FM" 0.065746542145157 "F" "M"
"515" 242 2 "FM" 0.305111790607825 "F" "M"
"516" 243 2 "FM" 0.655637086456224 "F" "M"
"517" 244 2 "FM" 1.36511222329459 "F" "M"
"518" 245 2 "FM" 1.3423664374367 "F" "M"
"519" 246 2 "FM" 1.0581835184353 "F" "M"
"520" 247 2 "FM" 1.93688383206938 "F" "M"
"521" 248 2 "FM" 1.00933669545223 "F" "M"
"522" 249 2 "FM" 2.14022977205251 "F" "M"
"523" 250 2 "FM" 0.509971555880787 "F" "M"
"524" 251 2 "FM" 1.58620045188531 "F" "M"
"525" 252 2 "FM" 2.54614220842819 "F" "M"
"526" 253 2 "FM" 1.96981068839508 "F" "M"
"527" 254 2 "FM" 1.86820090756089 "F" "M"
"528" 255 2 "FM" 2.65309339044326 "F" "M"
"529" 256 2 "FM" 1.35322783225415 "F" "M"
"530" 257 2 "FM" 1.33869186918652 "F" "M"
"531" 258 2 "FM" 0.590272649685677 "F" "M"
"532" 259 2 "FM" 1.36179794362764 "F" "M"
"533" 260 2 "FM" 1.81406973245969 "F" "M"
"534" 261 2 "FM" 1.00440536597375 "F" "M"
"535" 262 2 "FM" 0.854693416348161 "F" "M"
"536" 263 2 "FM" 1.2788313792146 "F" "M"
"537" 264 2 "FM" 1.83739945332645 "F" "M"
"538" 265 2 "FM" 1.80261403061338 "F" "M"
"539" 266 2 "FM" 1.68618313130251 "F" "M"
"540" 267 2 "FM" 1.56933755509976 "F" "M"
"541" 268 2 "FM" -0.091369028836214 "F" "M"
"542" 269 2 "FM" 1.52841709857424 "F" "M"
"543" 270 2 "FM" 0.288139188367 "F" "M"
"544" 271 2 "FM" 1.71899460823879 "F" "M"
"545" 272 2 "FM" 1.35618325693365 "F" "M"
"546" 273 2 "FM" 1.40785086014166 "F" "M"
"547" 1 1 "MT" 2.66201386115331 "M" "T"
"548" 2 1 "MT" 1.49761848626232 "M" "T"
"549" 3 1 "MT" 2.28515569193666 "M" "T"
"550" 4 1 "MT" 2.62913649869208 "M" "T"
"551" 5 1 "MT" 2.20317981957644 "M" "T"
"552" 6 1 "MT" 0.220266716833159 "M" "T"
"553" 7 1 "MT" 2.7639813885678 "M" "T"
"554" 8 1 "MT" 1.62825007460085 "M" "T"
"555" 9 1 "MT" 0.997704275332142 "M" "T"
"556" 10 1 "MT" 1.77394694381423 "M" "T"
"557" 11 1 "MT" 1.08710348389808 "M" "T"
"558" 12 1 "MT" 2.37704192072052 "M" "T"
"559" 13 1 "MT" 2.5155648735526 "M" "T"
"560" 14 1 "MT" 2.61355280186807 "M" "T"
"561" 15 1 "MT" 3.48093830757754 "M" "T"
"562" 16 1 "MT" 1.13185338819512 "M" "T"
"563" 17 1 "MT" 1.68692649965095 "M" "T"
"564" 18 1 "MT" 1.22050696630548 "M" "T"
"565" 19 1 "MT" 1.44849585187887 "M" "T"
"566" 20 1 "MT" 2.79829852246299 "M" "T"
"567" 21 1 "MT" 2.10325395767796 "M" "T"
"568" 22 1 "MT" 1.59042272072788 "M" "T"
"569" 23 1 "MT" 0.856617571705944 "M" "T"
"570" 24 1 "MT" 2.3472428910365 "M" "T"
"571" 25 1 "MT" 1.2436649572967 "M" "T"
"572" 26 1 "MT" 1.50086140552142 "M" "T"
"573" 27 1 "MT" 2.64481736781095 "M" "T"
"574" 28 1 "MT" 1.00600543898764 "M" "T"
"575" 29 1 "MT" 2.13830760243561 "M" "T"
"576" 30 1 "MT" 1.92699525313468 "M" "T"
"577" 31 1 "MT" 1.94128214802962 "M" "T"
"578" 32 1 "MT" 2.12014302718756 "M" "T"
"579" 33 1 "MT" 0.557338826340284 "M" "T"
"580" 34 1 "MT" 1.81812183309127 "M" "T"
"581" 35 1 "MT" 2.49493733009399 "M" "T"
"582" 36 1 "MT" 0.765205263456735 "M" "T"
"583" 37 1 "MT" 1.738827978755 "M" "T"
"584" 38 1 "MT" 1.83695126096084 "M" "T"
"585" 39 1 "MT" 0.969859030666999 "M" "T"
"586" 40 1 "MT" 1.54871758990054 "M" "T"
"587" 41 1 "MT" 2.01825477829033 "M" "T"
"588" 42 1 "MT" 1.23803961251713 "M" "T"
"589" 43 1 "MT" 1.52462599290683 "M" "T"
"590" 44 1 "MT" 2.58436354288799 "M" "T"
"591" 45 1 "MT" 1.25852042448848 "M" "T"
"592" 46 1 "MT" 1.74745838209472 "M" "T"
"593" 47 1 "MT" 1.8721493567026 "M" "T"
"594" 48 1 "MT" 2.31100632331769 "M" "T"
"595" 49 1 "MT" 1.97174911936614 "M" "T"
"596" 50 1 "MT" 2.06172937858342 "M" "T"
"597" 51 1 "MT" 1.15500520284005 "M" "T"
"598" 52 1 "MT" 1.92419779026916 "M" "T"
"599" 53 1 "MT" 2.07557297719783 "M" "T"
"600" 54 1 "MT" 1.49258518528385 "M" "T"
"601" 55 1 "MT" 1.58632770693085 "M" "T"
"602" 56 1 "MT" 1.77166482373284 "M" "T"
"603" 57 1 "MT" 1.58912109377451 "M" "T"
"604" 58 1 "MT" 2.51351266984619 "M" "T"
"605" 59 1 "MT" 2.06751608135862 "M" "T"
"606" 60 1 "MT" 1.08631866643492 "M" "T"
"607" 61 1 "MT" 1.29904064240412 "M" "T"
"608" 62 1 "MT" 0.123598629018574 "M" "T"
"609" 63 1 "MT" 2.27742615190608 "M" "T"
"610" 64 1 "MT" 1.70494192393727 "M" "T"
"611" 65 1 "MT" 1.92530567041259 "M" "T"
"612" 66 1 "MT" 2.06301452365276 "M" "T"
"613" 67 1 "MT" 1.2789710413718 "M" "T"
"614" 68 1 "MT" 2.12869948601513 "M" "T"
"615" 69 1 "MT" 1.84528669832638 "M" "T"
"616" 70 1 "MT" 1.91028935866107 "M" "T"
"617" 71 1 "MT" 1.81992544858089 "M" "T"
"618" 72 1 "MT" 1.53738237483901 "M" "T"
"619" 73 1 "MT" 1.01002268053893 "M" "T"
"620" 74 1 "MT" 2.76729465779255 "M" "T"
"621" 75 1 "MT" 1.66747248346168 "M" "T"
"622" 76 1 "MT" 1.56197529058696 "M" "T"
"623" 77 1 "MT" 1.8501905416868 "M" "T"
"624" 78 1 "MT" 1.09705495338702 "M" "T"
"625" 79 1 "MT" 2.79863108802033 "M" "T"
"626" 80 1 "MT" 2.11050732267271 "M" "T"
"627" 81 1 "MT" 0.202843224599764 "M" "T"
"628" 82 1 "MT" 0.280455061094826 "M" "T"
"629" 83 1 "MT" 0.933878278823965 "M" "T"
"630" 84 1 "MT" 1.44842840175817 "M" "T"
"631" 85 1 "MT" 1.45362360982514 "M" "T"
"632" 86 1 "MT" 2.4057882878003 "M" "T"
"633" 87 1 "MT" 1.66277014618666 "M" "T"
"634" 88 1 "MT" 2.77393608233491 "M" "T"
"635" 89 1 "MT" 2.16058150074857 "M" "T"
"636" 90 1 "MT" 2.72425271452984 "M" "T"
"637" 91 1 "MT" 1.47508555109158 "M" "T"
"638" 92 1 "MT" 1.79068919394975 "M" "T"
"639" 93 1 "MT" 1.68297027002167 "M" "T"
"640" 94 1 "MT" 2.04698956283581 "M" "T"
"641" 95 1 "MT" 1.43940934972558 "M" "T"
"642" 96 1 "MT" 2.40186323860712 "M" "T"
"643" 97 1 "MT" 1.37849576059498 "M" "T"
"644" 98 1 "MT" 2.26861433725362 "M" "T"
"645" 99 1 "MT" 1.60889762500638 "M" "T"
"646" 100 1 "MT" 1.1175806294567 "M" "T"
"647" 101 1 "MT" 2.9386406717602 "M" "T"
"648" 102 1 "MT" 1.63107206647733 "M" "T"
"649" 103 1 "MT" 0.927238197618871 "M" "T"
"650" 104 1 "MT" 1.88008798026378 "M" "T"
"651" 105 1 "MT" 1.42865632078296 "M" "T"
"652" 106 1 "MT" 2.05191005678196 "M" "T"
"653" 107 1 "MT" 1.04909054901339 "M" "T"
"654" 108 1 "MT" 1.33546455309374 "M" "T"
"655" 109 1 "MT" 1.32449937197137 "M" "T"
"656" 110 1 "MT" 1.49530739806908 "M" "T"
"657" 111 1 "MT" 2.7854943156509 "M" "T"
"658" 112 1 "MT" 2.01198841275881 "M" "T"
"659" 113 1 "MT" 2.72681710840638 "M" "T"
"660" 114 1 "MT" 0.9200464144498 "M" "T"
"661" 115 1 "MT" 1.57684998961571 "M" "T"
"662" 116 1 "MT" 2.15855758210028 "M" "T"
"663" 117 1 "MT" 0.729116182810892 "M" "T"
"664" 118 1 "MT" 1.44211280881153 "M" "T"
"665" 119 1 "MT" 2.71516192249343 "M" "T"
"666" 120 1 "MT" 2.79079223963304 "M" "T"
"667" 121 2 "MT" 0.0759200917807705 "M" "T"
"668" 122 2 "MT" 1.81800228388826 "M" "T"
"669" 123 2 "MT" 0.648175203998228 "M" "T"
"670" 124 2 "MT" 1.74156655307153 "M" "T"
"671" 125 2 "MT" 0.540680260053118 "M" "T"
"672" 126 2 "MT" 0.330722840922026 "M" "T"
"673" 127 2 "MT" 2.19406744428662 "M" "T"
"674" 128 2 "MT" 2.61791127330652 "M" "T"
"675" 129 2 "MT" 1.39394285652846 "M" "T"
"676" 130 2 "MT" 0.63711919209769 "M" "T"
"677" 131 2 "MT" 1.16316308810614 "M" "T"
"678" 132 2 "MT" 1.0493516561183 "M" "T"
"679" 133 2 "MT" 1.96237178242027 "M" "T"
"680" 134 2 "MT" 1.07118086289134 "M" "T"
"681" 135 2 "MT" 0.786374878362016 "M" "T"
"682" 136 2 "MT" 1.79082055635784 "M" "T"
"683" 137 2 "MT" 0.642638366463155 "M" "T"
"684" 138 2 "MT" 1.54846998839243 "M" "T"
"685" 139 2 "MT" 1.52916146548668 "M" "T"
"686" 140 2 "MT" 1.17540836220522 "M" "T"
"687" 141 2 "MT" 1.14235873051475 "M" "T"
"688" 142 2 "MT" 0.683780997697504 "M" "T"
"689" 143 2 "MT" 2.10652603078155 "M" "T"
"690" 144 2 "MT" 1.57040423627162 "M" "T"
"691" 145 2 "MT" 1.84221266508895 "M" "T"
"692" 146 2 "MT" 1.37549580084917 "M" "T"
"693" 147 2 "MT" 1.40647218066789 "M" "T"
"694" 148 2 "MT" 2.25821149469993 "M" "T"
"695" 149 2 "MT" 1.90984682039189 "M" "T"
"696" 150 2 "MT" 1.73186397146683 "M" "T"
"697" 151 2 "MT" 1.41304871364604 "M" "T"
"698" 152 2 "MT" 1.86740531039195 "M" "T"
"699" 153 2 "MT" 1.51115437902235 "M" "T"
"700" 154 2 "MT" 1.00264915501746 "M" "T"
"701" 155 2 "MT" 1.56358928665906 "M" "T"
"702" 156 2 "MT" 1.28774322248917 "M" "T"
"703" 157 2 "MT" 0.982654560121996 "M" "T"
"704" 158 2 "MT" 1.25744458474315 "M" "T"
"705" 159 2 "MT" 1.57571922837402 "M" "T"
"706" 160 2 "MT" 1.42349904660608 "M" "T"
"707" 161 2 "MT" 1.25735932979129 "M" "T"
"708" 162 2 "MT" 0.49744854958854 "M" "T"
"709" 163 2 "MT" 1.76320396740595 "M" "T"
"710" 164 2 "MT" 1.83471372341577 "M" "T"
"711" 165 2 "MT" 1.13844977346701 "M" "T"
"712" 166 2 "MT" 1.23238000928316 "M" "T"
"713" 167 2 "MT" 1.02585548653302 "M" "T"
"714" 168 2 "MT" 1.0977680991578 "M" "T"
"715" 169 2 "MT" 0.987745313857902 "M" "T"
"716" 170 2 "MT" 2.80708864580598 "M" "T"
"717" 171 2 "MT" 1.08970994367292 "M" "T"
"718" 172 2 "MT" 2.38165494990713 "M" "T"
"719" 173 2 "MT" 1.48787581424372 "M" "T"
"720" 174 2 "MT" 0.54025488424673 "M" "T"
"721" 175 2 "MT" 0.734155997704431 "M" "T"
"722" 176 2 "MT" 1.30828406070359 "M" "T"
"723" 177 2 "MT" 0.90864501378009 "M" "T"
"724" 178 2 "MT" 0.670142203844394 "M" "T"
"725" 179 2 "MT" 0.794253005503326 "M" "T"
"726" 180 2 "MT" 0.714002723545029 "M" "T"
"727" 181 2 "MT" 1.57704309700731 "M" "T"
"728" 182 2 "MT" 1.21842771979524 "M" "T"
"729" 183 2 "MT" 1.16108762240614 "M" "T"
"730" 184 2 "MT" 0.536454314135059 "M" "T"
"731" 185 2 "MT" 1.29153626290361 "M" "T"
"732" 186 2 "MT" 1.23504952283103 "M" "T"
"733" 187 2 "MT" 0.848983299622952 "M" "T"
"734" 188 2 "MT" 1.23927218937671 "M" "T"
"735" 189 2 "MT" 1.02222626164228 "M" "T"
"736" 190 2 "MT" 0.382523130828705 "M" "T"
"737" 191 2 "MT" 1.05171083659785 "M" "T"
"738" 192 2 "MT" 1.00288331691372 "M" "T"
"739" 193 2 "MT" 0.638823847274612 "M" "T"
"740" 194 2 "MT" 0.49819935173549 "M" "T"
"741" 195 2 "MT" 1.98217179086922 "M" "T"
"742" 196 2 "MT" 1.7190803395701 "M" "T"
"743" 197 2 "MT" 0.501220694407903 "M" "T"
"744" 198 2 "MT" 0.682824516374013 "M" "T"
"745" 199 2 "MT" 0.778432792312352 "M" "T"
"746" 200 2 "MT" 0.849183993255549 "M" "T"
"747" 201 2 "MT" 0.910920832519481 "M" "T"
"748" 202 2 "MT" 1.47168486273871 "M" "T"
"749" 203 2 "MT" 1.29158274960515 "M" "T"
"750" 204 2 "MT" 2.30850087278309 "M" "T"
"751" 205 2 "MT" 1.09800783453854 "M" "T"
"752" 206 2 "MT" 1.68861178702979 "M" "T"
"753" 207 2 "MT" 0.877136598419176 "M" "T"
"754" 208 2 "MT" 1.36174716665467 "M" "T"
"755" 209 2 "MT" 2.16342181712329 "M" "T"
"756" 210 2 "MT" 0.57307076873371 "M" "T"
"757" 211 2 "MT" 1.40816206921959 "M" "T"
"758" 212 2 "MT" -0.372300284845206 "M" "T"
"759" 213 2 "MT" 1.89505020038742 "M" "T"
"760" 214 2 "MT" 1.52131757440897 "M" "T"
"761" 215 2 "MT" 1.17533718495293 "M" "T"
"762" 216 2 "MT" 0.042777863385056 "M" "T"
"763" 217 2 "MT" 1.10392196023291 "M" "T"
"764" 218 2 "MT" 1.06034640567725 "M" "T"
"765" 219 2 "MT" 1.14029221232786 "M" "T"
"766" 220 2 "MT" 0.850466455469709 "M" "T"
"767" 221 2 "MT" 0.505157906530914 "M" "T"
"768" 222 2 "MT" 0.675768249536349 "M" "T"
"769" 223 2 "MT" 1.3796851590322 "M" "T"
"770" 224 2 "MT" 1.3595354534004 "M" "T"
"771" 225 2 "MT" 0.912759513319284 "M" "T"
"772" 226 2 "MT" 1.23991613425482 "M" "T"
"773" 227 2 "MT" 0.853765357228403 "M" "T"
"774" 228 2 "MT" 1.25847440566989 "M" "T"
"775" 229 2 "MT" 0.97971714856486 "M" "T"
"776" 230 2 "MT" 0.994986827880538 "M" "T"
"777" 231 2 "MT" 1.09640464919266 "M" "T"
"778" 232 2 "MT" 1.17325297749398 "M" "T"
"779" 233 2 "MT" 0.867886002789232 "M" "T"
"780" 234 2 "MT" 1.41741983771619 "M" "T"
"781" 235 2 "MT" 1.55448426221794 "M" "T"
"782" 236 2 "MT" 2.00493845009338 "M" "T"
"783" 237 2 "MT" 1.4488708750505 "M" "T"
"784" 238 2 "MT" 1.24051624241552 "M" "T"
"785" 239 2 "MT" 1.6266923788902 "M" "T"
"786" 240 2 "MT" 2.17516766334851 "M" "T"
"787" 241 2 "MT" 0.990502260865928 "M" "T"
"788" 242 2 "MT" 0.525353940327899 "M" "T"
"789" 243 2 "MT" 1.92741096270129 "M" "T"
"790" 244 2 "MT" 1.50572926412757 "M" "T"
"791" 245 2 "MT" 1.54192411955686 "M" "T"
"792" 246 2 "MT" 1.74470086367919 "M" "T"
"793" 247 2 "MT" 1.57006631308372 "M" "T"
"794" 248 2 "MT" 1.47174359258978 "M" "T"
"795" 249 2 "MT" 1.08017653786755 "M" "T"
"796" 250 2 "MT" 1.35140882362837 "M" "T"
"797" 251 2 "MT" 0.978190202459035 "M" "T"
"798" 252 2 "MT" 2.02421446968132 "M" "T"
"799" 253 2 "MT" 0.346779604322547 "M" "T"
"800" 254 2 "MT" 1.46794593469072 "M" "T"
"801" 255 2 "MT" 1.29262067653079 "M" "T"
"802" 256 2 "MT" 0.750088407460024 "M" "T"
"803" 257 2 "MT" 1.16831414162367 "M" "T"
"804" 258 2 "MT" 1.19781368140313 "M" "T"
"805" 259 2 "MT" 1.80052984015163 "M" "T"
"806" 260 2 "MT" 1.21782578136079 "M" "T"
"807" 261 2 "MT" 0.849517643806034 "M" "T"
"808" 262 2 "MT" 0.470545768296626 "M" "T"
"809" 263 2 "MT" 0.769745468057147 "M" "T"
"810" 264 2 "MT" 1.38103430817962 "M" "T"
"811" 265 2 "MT" 1.37332107242175 "M" "T"
"812" 266 2 "MT" 1.40580097653394 "M" "T"
"813" 267 2 "MT" 2.59491519732011 "M" "T"
"814" 268 2 "MT" 0.205202028604349 "M" "T"
"815" 269 2 "MT" 0.518095105899002 "M" "T"
"816" 270 2 "MT" 1.18584985845143 "M" "T"
"817" 271 2 "MT" 0.907168767690444 "M" "T"
"818" 272 2 "MT" 1.9718401808434 "M" "T"
"819" 273 2 "MT" 1.26298561490224 "M" "T"
"820" 1 1 "TM" 1.10696415913329 "T" "M"
"821" 2 1 "TM" 1.89938500510802 "T" "M"
"822" 3 1 "TM" 1.19800818778016 "T" "M"
"823" 4 1 "TM" 2.42076480837498 "T" "M"
"824" 5 1 "TM" 1.56364993385325 "T" "M"
"825" 6 1 "TM" 1.74313547119336 "T" "M"
"826" 7 1 "TM" 3.46386912197343 "T" "M"
"827" 8 1 "TM" 2.70993462395557 "T" "M"
"828" 9 1 "TM" 1.45818236701769 "T" "M"
"829" 10 1 "TM" 1.56828486805915 "T" "M"
"830" 11 1 "TM" 1.83761520059184 "T" "M"
"831" 12 1 "TM" 0.746781252364656 "T" "M"
"832" 13 1 "TM" 1.54578263275835 "T" "M"
"833" 14 1 "TM" 1.64050604239117 "T" "M"
"834" 15 1 "TM" 2.29619441874656 "T" "M"
"835" 16 1 "TM" 1.4976844066242 "T" "M"
"836" 17 1 "TM" 1.81000928952153 "T" "M"
"837" 18 1 "TM" 1.55617375662575 "T" "M"
"838" 19 1 "TM" 1.25438824665153 "T" "M"
"839" 20 1 "TM" 0.854824903534304 "T" "M"
"840" 21 1 "TM" 2.47941753969813 "T" "M"
"841" 22 1 "TM" 3.33786273872961 "T" "M"
"842" 23 1 "TM" 1.77780162597695 "T" "M"
"843" 24 1 "TM" 2.72280365686558 "T" "M"
"844" 25 1 "TM" 2.21808378141385 "T" "M"
"845" 26 1 "TM" 1.86559432305632 "T" "M"
"846" 27 1 "TM" 0.993537302301603 "T" "M"
"847" 28 1 "TM" 2.30212779696267 "T" "M"
"848" 29 1 "TM" 0.494224704208666 "T" "M"
"849" 30 1 "TM" 1.77482931454304 "T" "M"
"850" 31 1 "TM" 1.55431584525112 "T" "M"
"851" 32 1 "TM" 2.60401612870385 "T" "M"
"852" 33 1 "TM" 3.36549146096618 "T" "M"
"853" 34 1 "TM" 1.81244441131712 "T" "M"
"854" 35 1 "TM" 1.84456747575899 "T" "M"
"855" 36 1 "TM" 2.64204538564045 "T" "M"
"856" 37 1 "TM" 0.816142258432465 "T" "M"
"857" 38 1 "TM" 1.21944468520995 "T" "M"
"858" 39 1 "TM" 1.64621103292536 "T" "M"
"859" 40 1 "TM" 2.04569276448071 "T" "M"
"860" 41 1 "TM" 1.44531446350976 "T" "M"
"861" 42 1 "TM" 2.28767928508 "T" "M"
"862" 43 1 "TM" 1.83416439351675 "T" "M"
"863" 44 1 "TM" 2.75863080357833 "T" "M"
"864" 45 1 "TM" 1.79491482858417 "T" "M"
"865" 46 1 "TM" 2.46944642968703 "T" "M"
"866" 47 1 "TM" 1.79776046808053 "T" "M"
"867" 48 1 "TM" 1.55151426125026 "T" "M"
"868" 49 1 "TM" 2.08468267033896 "T" "M"
"869" 50 1 "TM" 1.63279867563057 "T" "M"
"870" 51 1 "TM" 2.02893692366266 "T" "M"
"871" 52 1 "TM" 2.5803715496598 "T" "M"
"872" 53 1 "TM" 0.794105168651861 "T" "M"
"873" 54 1 "TM" 1.44618761946146 "T" "M"
"874" 55 1 "TM" 2.34391826357403 "T" "M"
"875" 56 1 "TM" 0.889444622721161 "T" "M"
"876" 57 1 "TM" 1.20579622134472 "T" "M"
"877" 58 1 "TM" 3.35950943074176 "T" "M"
"878" 59 1 "TM" 1.89241593442842 "T" "M"
"879" 60 1 "TM" 1.56698759748482 "T" "M"
"880" 61 1 "TM" 3.11511643054419 "T" "M"
"881" 62 1 "TM" 0.814008184889459 "T" "M"
"882" 63 1 "TM" 0.246231947539799 "T" "M"
"883" 64 1 "TM" 3.588542457573 "T" "M"
"884" 65 1 "TM" 1.82342350761648 "T" "M"
"885" 66 1 "TM" 0.777269487619467 "T" "M"
"886" 67 1 "TM" 1.25901042188471 "T" "M"
"887" 68 1 "TM" 3.38058635185243 "T" "M"
"888" 69 1 "TM" 2.79107351089919 "T" "M"
"889" 70 1 "TM" 2.8929798951154 "T" "M"
"890" 71 1 "TM" 1.67888407902603 "T" "M"
"891" 72 1 "TM" 1.69741953993796 "T" "M"
"892" 73 1 "TM" 2.20026970188167 "T" "M"
"893" 74 1 "TM" 2.37045708065382 "T" "M"
"894" 75 1 "TM" 1.74700436600652 "T" "M"
"895" 76 1 "TM" 2.73940267977477 "T" "M"
"896" 77 1 "TM" 0.774277669613374 "T" "M"
"897" 78 1 "TM" 1.70442023582892 "T" "M"
"898" 79 1 "TM" 2.00629731897206 "T" "M"
"899" 80 1 "TM" 2.07665618302449 "T" "M"
"900" 81 1 "TM" 1.25873969832172 "T" "M"
"901" 82 1 "TM" 1.31689468893886 "T" "M"
"902" 83 1 "TM" 0.951720946482646 "T" "M"
"903" 84 1 "TM" 2.27206384630895 "T" "M"
"904" 85 1 "TM" 1.58033092433811 "T" "M"
"905" 86 1 "TM" 2.97333872264168 "T" "M"
"906" 87 1 "TM" 1.29640120084774 "T" "M"
"907" 88 1 "TM" 2.23987023759998 "T" "M"
"908" 89 1 "TM" 2.32512330828536 "T" "M"
"909" 90 1 "TM" 3.01219770125094 "T" "M"
"910" 91 1 "TM" 3.05738749868824 "T" "M"
"911" 92 1 "TM" 1.8717660810412 "T" "M"
"912" 93 1 "TM" 1.33898926358512 "T" "M"
"913" 94 1 "TM" -0.258399972805587 "T" "M"
"914" 95 1 "TM" 0.289141142045031 "T" "M"
"915" 96 1 "TM" 2.8653035388255 "T" "M"
"916" 97 1 "TM" 2.62596895089874 "T" "M"
"917" 98 1 "TM" 2.9005117742113 "T" "M"
"918" 99 1 "TM" 2.08121014199426 "T" "M"
"919" 100 1 "TM" 1.91890115360283 "T" "M"
"920" 101 1 "TM" 1.85171143479299 "T" "M"
"921" 102 1 "TM" 2.70046387102101 "T" "M"
"922" 103 1 "TM" 1.62240413642076 "T" "M"
"923" 104 1 "TM" 1.49493300421671 "T" "M"
"924" 105 1 "TM" 2.57322861836673 "T" "M"
"925" 106 1 "TM" 1.96948431464569 "T" "M"
"926" 107 1 "TM" 0.744976556529178 "T" "M"
"927" 108 1 "TM" 0.577916192752832 "T" "M"
"928" 109 1 "TM" 2.2585772818545 "T" "M"
"929" 110 1 "TM" 2.18031140645737 "T" "M"
"930" 111 1 "TM" 2.15407904098661 "T" "M"
"931" 112 1 "TM" 2.7642007201025 "T" "M"
"932" 113 1 "TM" 3.7482475113348 "T" "M"
"933" 114 1 "TM" 2.55444527995031 "T" "M"
"934" 115 1 "TM" 3.10351606436577 "T" "M"
"935" 116 1 "TM" 2.57641108065539 "T" "M"
"936" 117 1 "TM" 2.10756199404896 "T" "M"
"937" 118 1 "TM" 0.659970097412476 "T" "M"
"938" 119 1 "TM" 1.39530478135164 "T" "M"
"939" 120 1 "TM" 1.87002844130049 "T" "M"
"940" 121 2 "TM" 1.18651475694461 "T" "M"
"941" 122 2 "TM" 0.522772809207455 "T" "M"
"942" 123 2 "TM" 1.37953649524094 "T" "M"
"943" 124 2 "TM" 0.735586385100637 "T" "M"
"944" 125 2 "TM" 1.13180733155561 "T" "M"
"945" 126 2 "TM" 0.755081231054737 "T" "M"
"946" 127 2 "TM" 1.34204951235443 "T" "M"
"947" 128 2 "TM" 1.86793680092931 "T" "M"
"948" 129 2 "TM" 0.784472578635099 "T" "M"
"949" 130 2 "TM" 0.647531780240497 "T" "M"
"950" 131 2 "TM" 1.82792728889958 "T" "M"
"951" 132 2 "TM" 0.698960082158294 "T" "M"
"952" 133 2 "TM" 2.21791955040186 "T" "M"
"953" 134 2 "TM" 2.18874888756308 "T" "M"
"954" 135 2 "TM" 0.804511320249441 "T" "M"
"955" 136 2 "TM" 1.7340114492416 "T" "M"
"956" 137 2 "TM" 1.13290479431198 "T" "M"
"957" 138 2 "TM" 1.99868346236838 "T" "M"
"958" 139 2 "TM" 2.10218178343191 "T" "M"
"959" 140 2 "TM" 1.54203069655303 "T" "M"
"960" 141 2 "TM" 2.10691826067414 "T" "M"
"961" 142 2 "TM" 1.32680260124008 "T" "M"
"962" 143 2 "TM" 1.64034611059224 "T" "M"
"963" 144 2 "TM" 2.34937014217676 "T" "M"
"964" 145 2 "TM" 0.798868525564466 "T" "M"
"965" 146 2 "TM" 2.21279917621136 "T" "M"
"966" 147 2 "TM" 2.11665977843374 "T" "M"
"967" 148 2 "TM" 2.34556185138227 "T" "M"
"968" 149 2 "TM" 1.97783499035628 "T" "M"
"969" 150 2 "TM" 1.51301814562993 "T" "M"
"970" 151 2 "TM" 1.67518742780267 "T" "M"
"971" 152 2 "TM" 1.58696856523001 "T" "M"
"972" 153 2 "TM" 0.351962985411999 "T" "M"
"973" 154 2 "TM" 1.04586876636188 "T" "M"
"974" 155 2 "TM" 2.74990695525735 "T" "M"
"975" 156 2 "TM" 1.4749457526115 "T" "M"
"976" 157 2 "TM" 0.682056921713074 "T" "M"
"977" 158 2 "TM" 1.70899936106881 "T" "M"
"978" 159 2 "TM" 1.86065293485211 "T" "M"
"979" 160 2 "TM" 1.48965338636329 "T" "M"
"980" 161 2 "TM" 0.968107519631967 "T" "M"
"981" 162 2 "TM" 1.53446674239974 "T" "M"
"982" 163 2 "TM" 2.09254655893293 "T" "M"
"983" 164 2 "TM" 1.14032460796603 "T" "M"
"984" 165 2 "TM" 1.89405086904797 "T" "M"
"985" 166 2 "TM" 1.49253060304213 "T" "M"
"986" 167 2 "TM" 0.918757574997407 "T" "M"
"987" 168 2 "TM" 1.62598384259725 "T" "M"
"988" 169 2 "TM" 1.17436505530164 "T" "M"
"989" 170 2 "TM" 2.06141143843524 "T" "M"
"990" 171 2 "TM" 1.33266621609036 "T" "M"
"991" 172 2 "TM" 2.4565156630111 "T" "M"
"992" 173 2 "TM" 1.4059526017608 "T" "M"
"993" 174 2 "TM" 0.43406499609032 "T" "M"
"994" 175 2 "TM" 0.191753498403879 "T" "M"
"995" 176 2 "TM" 0.373358141992062 "T" "M"
"996" 177 2 "TM" 2.07367743827551 "T" "M"
"997" 178 2 "TM" 1.7501003039682 "T" "M"
